8,52,24
8,1,17
8,20,24
8,30,38
8,38,11
9,6,7
9,7,7
9,8,26
9,9,1
9,10,18
9,11,26
9,13,47
9,14,11
9,15,4
9,16,11
9,17,1
9,5,24
9,22,51
9,23,8
9,24,9
9,25,29
9,26,41
9,27,12
9,28,16
9,29,4
9,31,34
9,32,18
9,33,22
9,34,21
9,35,8
9,36,26
9,39,23
9,40,14
9,41,38
9,42,38
9,44,8
9,46,44
9,47,44
9,48,44
9,49,44
9,50,8
9,51,31
9,53,13
9,37,25
9,54,33
9,55,14
9,43,18
9,56,22
9,57,11
9,58,40
9,59,35
9,60,10
9,2,11
9,3,44
9,12,47
9,18,13
9,19,8
9,21,49
9,45,41
9,52,11
9,1,33
9,20,11
9,30,39
9,38,33
10,6,23
10,7,26
10,8,43
10,9,18
10,10,1
10,11,43
10,13,61
10,14,24
10,15,20
10,16,26
10,17,18
10,5,41
10,22,63
10,23,18
10,24,10
10,25,44
10,26,38
10,27,28
10,28,25
10,29,20
10,31,27
10,32,5
10,33,7
10,34,26
10,35,26
10,36,42
10,39,28
10,40,25
10,41,42
10,42,42
10,44,23
10,46,45
10,47,45
10,48,45
10,49,45
10,50,13
10,51,37
10,53,30
10,37,38
10,54,27
10,55,31
10,43,34
10,56,30
10,57,26
10,58,36
10,59,50
10,60,27
10,2,26
10,3,45
10,12,63
10,18,30
10,19,27
10,21,64
10,45,39
10,52,26
10,1,43
10,20,26
10,30,45
10,38,31
11,6,20
11,7,19
11,8,3
11,9,26
11,10,43
11,11,1
11,13,44
11,14,23
11,15,22
11,16,19
11,17,23
11,5,3
11,22,28
11,23,24
11,24,31
11,25,26
11,26,33
11,27,18
11,28,28
11,29,25
11,31,10
11,32,40
11,33,45
11,34,36
11,35,19
11,36,11
11,39,37
11,40,25
11,41,44
11,42,44
11,44,21
11,46,27
11,47,27
11,48,27
11,49,27
11,50,27
11,51,40
11,53,18
11,37,33
11,54,16
11,55,19
11,43,8
11,56,27
11,57,21
11,58,40
11,59,31
11,60,22
11,2,21
11,3,27
11,12,44
11,18,14
11,19,17
11,21,45
11,45,18
11,52,21
11,1,19
11,20,21
11,30,43
11,38,9
13,6,45
13,7,42
13,8,46
13,9,47
13,10,61
13,11,44
13,13,1
13,14,38
13,15,42
13,16,37
13,17,45
13,5,38
13,22,67
13,23,41
13,24,59
13,25,18
13,26,23
13,27,35
13,28,33
13,29,45
13,31,44
13,32,63
13,33,65
13,34,44
13,35,41
13,36,37
13,39,45
13,40,35
13,41,69
13,42,69
13,44,39
13,46,41
13,47,41
13,48,41
13,49,41
13,50,48
13,51,35
13,53,37
13,37,36
13,54,49
13,55,38
13,43,35
13,56,44
13,57,36
13,58,24
13,59,13
13,60,39
13,2,35
13,3,41
13,12,1
13,18,38
13,19,40
13,21,35
13,45,48
13,52,36
13,1,43
13,20,36
13,30,62
13,38,43
14,6,9
14,7,13
14,8,26
14,9,11
14,10,24
14,11,23
14,13,38
14,14,1
14,15,8
14,16,5
14,17,10
14,5,23
14,22,33
14,23,7
14,24,15
14,25,40
14,26,31
14,27,5
14,28,6
14,29,14
14,31,36
14,32,23
14,33,29
14,34,31
14,35,16
14,36,21
14,39,33
14,40,3
14,41,42
14,42,42
14,44,3
14,46,31
14,47,31
14,48,31
14,49,31
14,50,11
14,51,22
14,53,8
14,37,15
14,54,41
14,55,8
14,43,17
14,56,32
14,57,2
14,58,32
14,59,45
14,60,20
14,2,3
14,3,31
14,12,41
14,18,11
14,19,14
14,21,43
14,45,43
14,52,2
14,1,43
14,20,2
14,30,37
14,38,26
15,6,3
15,7,7
15,8,24
15,9,4
15,10,20
15,11,22
15,13,42
15,14,8
15,15,1
15,16,7
15,17,3
15,5,21
15,22,34
15,23,5
15,24,11
15,25,44
15,26,37
15,27,8
15,28,14
15,29,6
15,31,31
15,32,19
15,33,24
15,34,24
15,35,10
15,36,23
15,39,25
15,40,10
15,41,35
15,42,35
15,44,4
15,46,42
15,47,42
15,48,42
15,49,42
15,50,6
15,51,28
15,53,10
15,37,22
15,54,34
15,55,11
15,43,15
15,56,25
15,57,7
15,58,37
15,59,31
15,60,13
15,2,7
15,3,42
15,12,43
15,18,10
15,19,7
15,21,45
15,45,38
15,52,7
15,1,35
15,20,7
15,30,36
15,38,28
16,6,5
16,7,9
16,8,22
16,9,11
16,10,26
16,11,19
16,13,37
16,14,5
16,15,7
16,16,1
16,17,9
16,5,18
16,22,29
16,23,9
16,24,16
16,25,39
16,26,32
16,27,2
16,28,10
16,29,13
16,31,31
16,32,25
16,33,31
16,34,30
16,35,12
16,36,17
16,39,31
16,40,7
16,41,40
16,42,40
16,44,3
16,46,30
16,47,30
16,48,29
16,49,29
16,50,13
16,51,22
16,53,4
16,37,16
16,54,36
16,55,5
16,43,12
16,56,29
16,57,2
16,58,31
16,59,43
16,60,18
16,2,2
16,3,29
16,12,40
16,18,7
16,19,9
16,21,42
16,45,39
16,52,2
16,1,39
16,20,2
16,30,35
16,38,23
17,6,6
17,7,9
17,8,26
17,9,1
17,10,18
17,11,23
17,13,45
17,14,10
17,15,3
17,16,9
17,17,1
17,5,23
17,22,49
17,23,7
17,24,10
17,25,31
17,26,40
17,27,11
17,28,15
17,29,4
17,31,33
17,32,18
17,33,23
17,34,22
17,35,8
17,36,25
17,39,23
17,40,13
17,41,37
17,42,37
17,44,7
17,46,43
17,47,43
17,48,43
17,49,43
17,50,8
17,51,30
17,53,13
17,37,24
17,54,33
17,55,13
17,43,17
17,56,23
17,57,10
17,58,39
17,59,44
17,60,11
17,2,10
17,3,43
17,12,46
17,18,12
17,19,9
17,21,48
17,45,40
17,52,10
17,1,33
17,20,10
17,30,39
17,38,32
5,6,18
5,7,16
5,8,6
5,9,24
5,10,41
5,11,3
5,13,38
5,14,23
5,15,21
5,16,18
5,17,23
5,5,1
5,22,35
5,23,22
5,24,29
5,25,24
5,26,43
5,27,16
5,28,26
5,29,23
5,31,13
5,32,37
5,33,43
5,34,34
5,35,17
5,36,9
5,39,35
5,40,22
5,41,42
5,42,42
5,44,19
5,46,29
5,47,29
5,48,29
5,49,29
5,50,25
5,51,40
5,53,16
5,37,30
5,54,18
5,55,17
5,43,6
5,56,27
5,57,18
5,58,38
5,59,29
5,60,20
5,2,18
5,3,29
5,12,42
5,18,12
5,19,15
5,21,43
5,45,21
5,52,18
5,1,22
5,20,18
5,30,45
5,38,11
22,6,31
22,7,29
22,8,26
22,9,51
22,10,63
22,11,28
22,13,67
22,14,33
22,15,34
22,16,29
22,17,49
22,5,35
22,22,1
22,23,33
22,24,42
22,25,39
22,26,47
22,27,23
22,28,30
22,29,33
22,31,35
22,32,47
22,33,43
22,34,36
22,35,27
22,36,30
22,39,40
22,40,31
22,41,55
22,42,55
22,44,28
22,46,19
22,47,19
22,48,19
22,49,19
22,50,40
22,51,23
22,53,22
22,37,35
22,54,38
22,55,24
22,43,20
22,56,36
22,57,27
22,58,40
22,59,43
22,60,30
22,2,25
22,3,19
22,12,50
22,18,22
22,19,25
22,21,62
22,45,31
22,52,27
22,1,29
22,20,27
22,30,29
22,38,40
23,6,7
23,7,12
23,8,27
23,9,8
23,10,18
23,11,24
23,13,41
23,14,7
23,15,5
23,16,9
23,17,7
23,5,22
23,22,33
23,23,1
23,24,8
23,25,33
23,26,37
23,27,10
23,28,8
23,29,12
23,31,36
23,32,16
23,33,22
23,34,29
23,35,15
23,36,26
23,39,30
23,40,8
23,41,40
23,42,40
23,44,5
23,46,37
23,47,37
23,48,37
23,49,37
23,50,4
23,51,26
23,53,13
23,37,21
23,54,40
23,55,13
23,43,17
23,56,30
23,57,9
23,58,38
23,59,39
23,60,18
23,2,9
23,3,37
23,12,51
23,18,13
23,19,13
23,21,39
23,45,43
23,52,9
23,1,41
23,20,9
23,30,37
23,38,31
24,6,14
24,7,17
24,8,34
24,9,9
24,10,10
24,11,31
24,13,59
24,14,15
24,15,11
24,16,16
24,17,10
24,5,29
24,22,42
24,23,8
24,24,1
24,25,45
24,26,44
24,27,18
24,28,15
24,29,12
24,31,41
24,32,9
24,33,15
24,34,28
24,35,17
24,36,33
24,39,30
24,40,16
24,41,37
24,42,37
24,44,13
24,46,42
24,47,42
24,48,42
24,49,42
24,50,4
24,51,30
24,53,20
24,37,28
24,54,41
24,55,21
24,43,25
24,56,29
24,57,17
24,58,45
24,59,37
24,60,18
24,2,17
24,3,42
24,12,60
24,18,21
24,19,17
24,21,51
24,45,31
24,52,17
24,1,42
24,20,17
24,30,37
24,38,39
25,6,42
25,7,24
25,8,28
25,9,29
25,10,44
25,11,26
25,13,18
25,14,40
25,15,44
25,16,39
25,17,31
25,5,24
25,22,39
25,23,33
25,24,45
25,25,1
25,26,20
25,27,34
25,28,34
25,29,33
25,31,32
25,32,40
25,33,43
25,34,33
25,35,44
25,36,33
25,39,34
25,40,34
25,41,52
25,42,52
25,44,36
25,46,41
25,47,41
25,48,41
25,49,41
25,50,33
25,51,33
25,53,33
25,37,23
25,54,38
25,55,33
25,43,39
25,56,33
25,57,34
25,58,6
25,59,6
25,60,27
25,2,34
25,3,41
25,12,20
25,18,37
25,19,42
25,21,40
25,45,37
25,52,34
25,1,31
25,20,34
25,30,51
25,38,39
26,6,38
26,7,41
26,8,35
26,9,41
26,10,38
26,11,33
26,13,23
26,14,31
26,15,37
26,16,32
26,17,40
26,5,43
26,22,47
26,23,37
26,24,44
26,25,20
26,26,1
26,27,29
26,28,26
26,29,41
26,31,35
26,32,35
26,33,40
26,34,38
26,35,41
26,36,33
26,39,39
26,40,26
26,41,64
26,42,64
26,44,30
26,46,33
26,47,33
26,48,33
26,49,33
26,50,37
26,51,42
26,53,29
26,37,13
26,54,41
26,55,29
26,43,39
26,56,37
26,57,27
26,58,13
26,59,17
26,60,32
26,2,28
26,3,33
26,12,22
26,18,34
26,19,39
26,21,23
26,45,40
26,52,27
26,1,34
26,20,27
26,30,54
26,38,39
27,6,7
27,7,11
27,8,22
27,9,12
27,10,28
27,11,18
27,13,35
27,14,5
27,15,8
27,16,2
27,17,11
27,5,16
27,22,23
27,23,10
27,24,18
27,25,34
27,26,29
27,27,1
27,28,10
27,29,15
27,31,31
27,32,26
27,33,32
27,34,32
27,35,13
27,36,16
27,39,33
27,40,6
27,41,43
27,42,43
27,44,4
27,46,29
27,47,29
27,48,29
27,49,29
27,50,14
27,51,20
27,53,3
27,37,16
27,54,36
27,55,3
27,43,11
27,56,29
27,57,2
27,58,30
27,59,43
27,60,19
27,2,2
27,3,29
27,12,39
27,18,6
27,19,11
27,21,40
27,45,38
27,52,2
27,1,39
27,20,2
27,30,34
27,38,21
28,6,15
28,7,19
28,8,31
28,9,16
28,10,25
28,11,28
28,13,33
28,14,6
28,15,14
28,16,10
28,17,15
28,5,26
28,22,30
28,23,8
28,24,15
28,25,34
28,26,26
28,27,10
28,28,1
28,29,20
28,31,41
28,32,24
28,33,30
28,34,37
28,35,22
28,36,24
28,39,39
28,40,4
28,41,43
28,42,43
28,44,10
28,46,27
28,47,27
28,48,27
28,49,27
28,50,12
28,51,19
28,53,12
28,37,13
28,54,22
28,55,13
28,43,22
28,56,38
28,57,7
28,58,30
28,59,42
28,60,26
28,2,8
28,3,27
28,12,37
28,18,16
28,19,19
28,21,39
28,45,21
28,52,7
28,1,22
28,20,7
28,30,36
28,38,30
29,6,10
29,7,10
29,8,27
29,9,4
29,10,20
29,11,25
29,13,45
29,14,14
29,15,6
29,16,13
29,17,4
29,5,23
29,22,33
29,23,12
29,24,12
29,25,33
29,26,41
29,27,15
29,28,20
29,29,1
29,31,34
29,32,20
29,33,22
29,34,17
29,35,7
29,36,27
29,39,19
29,40,17
29,41,35
29,42,35
29,44,11
29,46,47
29,47,47
29,48,47
29,49,47
29,50,11
29,51,25
29,53,16
29,37,28
29,54,30
29,55,17
29,43,18
29,56,18
29,57,14
29,58,43
29,59,34
29,60,6
29,2,14
29,3,47
29,12,51
29,18,16
29,19,10
29,21,48
29,45,41
29,52,14
29,1,29
29,20,14
29,30,38
29,38,33
31,6,29
31,7,26
31,8,7
31,9,34
31,10,27
31,11,10
31,13,44
31,14,36
31,15,31
31,16,31
31,17,33
31,5,13
31,22,35
31,23,36
31,24,41
31,25,32
31,26,35
31,27,31
31,28,41
31,29,34
31,31,1
31,32,30
31,33,35
31,34,37
31,35,25
31,36,20
31,39,38
31,40,34
31,41,50
31,42,50
31,44,30
31,46,21
31,47,21
31,48,21
31,49,21
31,50,33
31,51,37
31,53,27
31,37,42
31,54,5
31,55,28
31,43,17
31,56,29
31,57,29
31,58,30
31,59,35
31,60,26
31,2,29
31,3,21
31,12,47
31,18,23
31,19,23
31,21,49
31,45,8
31,52,29
31,1,18
31,20,29
31,30,33
31,38,16
32,6,22
32,7,25
32,8,42
32,9,18
32,10,5
32,11,40
32,13,63
32,14,23
32,15,19
32,16,25
32,17,18
32,5,37
32,22,47
32,23,16
32,24,9
32,25,40
32,26,35
32,27,26
32,28,24
32,29,20
32,31,30
32,32,1
32,33,15
32,34,35
32,35,25
32,36,41
32,39,37
32,40,24
32,41,44
32,42,44
32,44,22
32,46,45
32,47,45
32,48,45
32,49,45
32,50,12
32,51,39
32,53,29
32,37,37
32,54,27
32,55,30
32,43,33
32,56,37
32,57,25
32,58,37
32,59,52
32,60,26
32,2,25
32,3,45
32,12,63
32,18,29
32,19,25
32,21,56
32,45,33
32,52,25
32,1,35
32,20,25
32,30,43
32,38,37
33,6,28
33,7,31
33,8,30
33,9,22
33,10,7
33,11,45
33,13,65
33,14,29
33,15,24
33,16,31
33,17,23
33,5,43
33,22,43
33,23,22
33,24,15
33,25,43
33,26,40
33,27,32
33,28,30
33,29,22
33,31,35
33,32,15
33,33,1
33,34,19
33,35,28
33,36,33
33,39,21
33,40,30
33,41,33
33,42,33
33,44,27
33,46,52
33,47,52
33,48,52
33,49,52
33,50,18
33,51,37
33,53,34
33,37,42
33,54,31
33,55,35
33,43,38
33,56,23
33,57,31
33,58,43
33,59,45
33,60,24
33,2,31
33,3,52
33,12,56
33,18,34
33,19,31
33,21,55
33,45,37
33,52,31
33,1,36
33,20,31
33,30,43
33,38,52
34,6,26
34,7,22
34,8,35
34,9,21
34,10,26
34,11,36
34,13,44
34,14,31
34,15,24
34,16,30
34,17,22
34,5,34
34,22,36
34,23,29
34,24,28
34,25,33
34,26,38
34,27,32
34,28,37
34,29,17
34,31,37
34,32,35
34,33,19
34,34,1
34,35,20
34,36,37
34,39,4
34,40,34
34,41,28
34,42,28
34,44,28
34,46,42
34,47,44
34,48,42
34,49,42
34,50,27
34,51,35
34,53,32
34,37,45
34,54,37
34,55,32
34,43,29
34,56,6
34,57,31
34,58,31
34,59,34
34,60,15
34,2,31
34,3,42
34,12,46
34,18,28
34,19,22
34,21,48
34,45,34
34,52,31
34,1,23
34,20,31
34,30,41
34,38,44
35,6,8
35,7,3
35,8,22
35,9,8
35,10,26
35,11,19
35,13,41
35,14,16
35,15,10
35,16,12
35,17,8
35,5,17
35,22,27
35,23,15
35,24,17
35,25,44
35,26,41
35,27,13
35,28,22
35,29,7
35,31,25
35,32,25
35,33,28
35,34,20
35,35,1
35,36,21
35,39,21
35,40,18
35,41,42
35,42,42
35,44,13
35,46,34
35,47,34
35,48,34
35,49,34
35,50,15
35,51,24
35,53,13
35,37,28
35,54,26
35,55,14
35,43,12
35,56,18
35,57,14
35,58,40
35,59,30
35,60,7
35,2,14
35,3,31
35,12,49
35,18,8
35,19,3
35,21,44
35,45,36
35,52,14
35,1,29
35,20,14
35,30,35
35,38,27
36,6,19
36,7,18
36,8,15
36,9,26
36,10,42
36,11,11
36,13,37
36,14,21
36,15,23
36,16,17
36,17,25
36,5,9
36,22,30
36,23,26
36,24,33
36,25,33
36,26,33
36,27,16
36,28,24
36,29,27
36,31,20
36,32,41
36,33,33
36,34,37
36,35,21
36,36,1
36,39,37
36,40,21
36,41,41
36,42,41
36,44,19
36,46,26
36,47,27
36,48,27
36,49,27
36,50,27
36,51,36
36,53,12
36,37,21
36,54,28
36,55,14
36,43,9
36,56,31
36,57,16
36,58,28
36,59,41
36,60,22
36,2,17
36,3,26
36,12,41
36,18,13
36,19,17
36,21,39
36,45,30
36,52,16
36,1,31
36,20,16
36,30,41
36,38,7
39,6,27
39,7,23
39,8,36
39,9,23
39,10,28
39,11,37
39,13,45
39,14,33
39,15,25
39,16,31
39,17,23
39,5,35
39,22,40
39,23,30
39,24,30
39,25,34
39,26,39
39,27,33
39,28,39
39,29,19
39,31,38
39,32,37
39,33,21
39,34,4
39,35,21
39,36,37
39,39,1
39,40,35
39,41,29
39,42,29
39,44,30
39,46,43
39,47,43
39,48,43
39,49,43
39,50,29
39,51,36
39,53,33
39,37,29
39,54,38
39,55,34
39,43,30
39,56,7
39,57,33
39,58,32
39,59,35
39,60,16
39,2,32
39,3,43
39,12,48
39,18,29
39,19,24
39,21,49
39,45,35
39,52,33
39,1,24
39,20,33
39,30,42
39,38,45
40,6,11
40,7,15
40,8,28
40,9,14
40,10,25
40,11,25
40,13,35
40,14,3
40,15,10
40,16,7
40,17,13
40,5,22
40,22,31
40,23,8
40,24,16
40,25,34
40,26,26
40,27,6
40,28,4
40,29,17
40,31,34
40,32,24
40,33,30
40,34,34
40,35,18
40,36,21
40,39,35
40,40,1
40,41,45
40,42,45
40,44,6
40,46,28
40,47,28
40,48,28
40,49,28
40,50,12
40,51,20
40,53,9
40,37,14
40,54,43
40,55,10
40,43,18
40,56,35
40,57,4
40,58,31
40,59,43
40,60,23
40,2,4
40,3,28
40,12,39
40,18,13
40,19,16
40,21,40
40,45,45
40,52,4
40,1,23
40,20,4
40,30,37
40,38,28
41,6,38
41,7,39
41,8,48
41,9,38
41,10,42
41,11,44
41,13,69
41,14,42
41,15,35
41,16,40
41,17,37
41,5,42
41,22,55
41,23,40
41,24,37
41,25,52
41,26,64
41,27,43
41,28,43
41,29,35
41,31,50
41,32,44
41,33,33
41,34,28
41,35,42
41,36,41
41,39,29
41,40,45
41,41,1
41,42,1
41,44,38
41,46,58
41,47,58
41,48,58
41,49,58
41,50,37
41,51,45
41,53,34
41,37,50
41,54,49
41,55,36
41,43,39
41,56,24
41,57,41
41,58,47
41,59,59
41,60,29
41,2,41
41,3,58
41,12,71
41,18,33
41,19,38
41,21,73
41,45,53
41,1,39
41,20,41
41,30,61
41,38,48
42,6,38
42,7,39
42,8,48
42,9,38
42,10,42
42,11,44
42,13,69
42,14,42
42,15,35
42,16,40
42,17,37
42,5,42
42,22,55
42,23,40
42,24,37
42,25,52
42,26,64
42,27,43
42,28,43
42,29,35
42,31,50
42,32,44
42,33,33
42,34,28
42,35,42
42,36,41
42,39,29
42,40,45
42,41,1
42,42,1
42,44,38
42,46,58
42,47,58
42,48,58
42,49,58
42,50,37
42,51,45
42,53,34
42,37,50
42,54,49
42,55,36
42,43,39
42,56,24
42,57,41
42,58,47
42,59,59
42,60,29
42,2,41
42,3,58
42,12,71
42,18,33
42,19,38
42,21,73
42,45,53
42,52,41
42,1,39
42,20,41
42,30,61
42,38,48
44,6,5
44,7,10
44,8,24
44,9,8
44,10,23
44,11,21
44,13,39
44,14,3
44,15,4
44,16,3
44,17,7
44,5,19
44,22,28
44,23,5
44,24,13
44,25,36
44,26,30
44,27,4
44,28,10
44,29,11
44,31,30
44,32,22
44,33,27
44,34,28
44,35,13
44,36,19
44,39,30
44,40,6
44,41,38
44,42,38
44,44,1
44,46,32
44,47,32
44,48,32
44,49,32
44,50,9
44,51,24
44,53,7
44,37,17
44,54,37
44,55,8
44,43,14
44,56,29
44,57,4
44,58,33
44,59,45
44,60,17
44,3,32
44,12,42
44,18,10
44,19,10
44,21,44
44,45,41
44,52,4
44,1,40
44,20,4
44,30,36
44,38,26
46,6,35
46,7,37
46,8,24
46,9,44
46,10,45
46,11,27
46,13,41
46,14,31
46,15,42
46,16,30
46,17,43
46,5,29
46,22,19
46,23,37
46,24,42
46,25,41
46,26,33
46,27,29
46,28,27
46,29,47
46,31,21
46,32,45
46,33,52
46,34,42
46,35,34
46,36,26
46,39,43
46,40,28
46,41,58
46,42,58
46,44,32
46,46,1
46,47,1
46,48,1
46,49,1
46,50,46
46,51,13
46,53,30
46,37,28
46,54,29
46,55,31
46,43,33
46,56,41
46,57,29
46,58,36
46,59,43
46,60,29
46,2,28
46,3,1
46,12,46
46,18,33
46,19,37
46,21,47
46,45,35
46,52,29
46,1,27
46,30,41
46,38,43
47,6,35
47,7,38
47,8,24
47,9,44
47,10,45
47,11,27
47,13,41
47,14,31
47,15,42
47,16,30
47,17,43
47,5,29
47,22,19
47,23,37
47,24,42
47,25,41
47,26,33
47,27,29
47,28,27
47,29,47
47,31,21
47,32,45
47,33,52
47,34,44
47,35,34
47,36,27
47,39,43
47,40,28
47,41,58
47,42,58
47,44,32
47,46,1
47,47,1
47,48,1
47,49,1
47,50,46
47,51,13
47,53,30
47,37,28
47,54,29
47,55,31
47,43,33
47,56,41
47,57,29
47,58,36
47,59,43
47,60,29
47,2,28
47,3,1
47,12,46
47,18,33
47,19,37
47,21,47
47,45,35
47,52,29
47,1,27
47,20,29
47,30,41
47,38,43
48,6,35
48,7,37
48,8,24
48,9,44
48,10,45
48,11,27
48,13,41
48,14,31
48,15,42
48,16,29
48,17,43
48,5,29
48,22,19
48,23,37
48,24,42
48,25,41
48,26,33
48,27,29
48,28,27
48,29,47
48,31,21
48,32,45
48,33,52
48,34,42
48,35,34
48,36,27
48,39,43
48,40,28
48,41,58
48,42,58
48,44,32
48,46,1
48,47,1
48,48,1
48,49,1
48,50,46
48,51,13
48,53,30
48,37,28
48,54,29
48,55,31
48,43,33
48,56,41
48,57,29
48,58,36
48,59,43
48,60,29
48,2,28
48,3,1
48,12,46
48,18,33
48,19,37
48,21,47
48,45,35
48,52,29
48,1,27
48,20,29
48,30,41
48,38,43
49,6,35
49,7,37
49,8,24
49,9,44
49,10,45
49,11,27
49,13,41
49,14,31
49,15,42
49,16,29
49,17,43
49,5,29
49,22,19
49,23,37
49,24,42
49,25,41
49,26,33
49,27,29
49,28,27
49,29,47
49,31,21
49,32,45
49,33,52
49,34,42
49,35,34
49,36,27
49,39,43
49,40,28
49,41,58
49,42,58
49,44,32
49,46,1
49,47,1
49,48,1
49,49,1
49,50,46
49,51,13
49,53,30
49,37,28
49,54,29
49,55,31
49,43,33
49,56,41
49,57,29
49,58,36
49,59,43
49,60,29
49,2,28
49,3,1
49,12,46
49,18,33
49,19,37
49,21,47
49,45,35
49,52,29
49,1,27
49,20,29
49,30,41
49,38,43
50,6,10
50,7,13
50,8,29
50,9,8
50,10,13
50,11,27
50,13,48
50,14,11
50,15,6
50,16,13
50,17,8
50,5,25
50,22,40
50,23,4
50,24,4
50,25,33
50,26,37
50,27,14
50,28,12
50,29,11
50,31,33
50,32,12
50,33,18
50,34,27
50,35,15
50,36,27
50,39,29
50,40,12
50,41,37
50,42,37
50,44,9
50,46,46
50,47,46
50,48,46
50,49,46
50,50,1
50,51,30
50,53,17
50,37,25
50,54,40
50,55,18
50,43,21
50,56,28
50,57,13
50,58,42
50,59,48
50,60,17
50,2,13
50,3,36
50,12,59
50,18,17
50,19,13
50,21,48
50,45,44
50,52,13
50,1,41
50,20,13
50,30,39
50,38,36
51,6,27
51,7,22
51,8,37
51,9,31
51,10,37
51,11,40
51,13,35
51,14,22
51,15,28
51,16,22
51,17,30
51,5,40
51,22,23
51,23,26
51,24,30
51,25,33
51,26,42
51,27,20
51,28,19
51,29,25
51,31,37
51,32,39
51,33,37
51,34,35
51,35,24
51,36,36
51,39,36
51,40,20
51,41,45
51,42,45
51,44,24
51,46,13
51,47,13
51,48,13
51,49,13
51,50,30
51,51,1
51,53,45
51,37,38
51,54,43
51,55,22
51,43,44
51,56,27
51,57,20
51,58,27
51,59,35
51,60,18
51,2,19
51,3,14
51,12,37
51,19,20
51,21,38
51,45,40
51,52,20
51,1,26
51,20,20
51,30,46
51,38,31
53,6,7
53,7,10
53,8,21
53,9,13
53,10,30
53,11,18
53,13,37
53,14,8
53,15,10
53,16,4
53,17,13
53,5,16
53,22,22
53,23,13
53,24,20
53,25,33
53,26,29
53,27,3
53,28,12
53,29,16
53,31,27
53,32,29
53,33,34
53,34,32
53,35,13
53,36,12
53,39,33
53,40,9
53,41,34
53,42,34
53,44,7
53,46,30
53,47,30
53,48,30
53,49,30
53,50,17
53,51,45
53,53,1
53,37,18
53,54,35
53,55,2
53,43,11
53,56,29
53,57,4
53,58,29
53,59,41
53,60,19
53,2,5
53,3,31
53,12,41
53,18,5
53,19,10
53,21,43
53,45,38
53,52,4
53,1,39
53,30,32
53,38,18
37,6,23
37,7,25
37,8,36
37,9,25
37,10,38
37,11,33
37,13,36
37,14,15
37,15,22
37,16,16
37,17,24
37,5,30
37,22,35
37,23,21
37,24,28
37,25,23
37,26,13
37,27,16
37,28,13
37,29,28
37,31,42
37,32,37
37,33,42
37,34,45
37,35,28
37,36,21
37,39,29
37,40,14
37,41,50
37,42,50
37,44,17
37,46,28
37,47,28
37,48,28
37,49,28
37,50,25
37,51,38
37,53,18
37,37,1
37,54,27
37,55,17
37,43,27
37,56,45
37,57,14
37,58,18
37,59,30
37,60,34
37,2,15
37,3,27
37,12,38
37,18,22
37,19,25
37,21,34
37,45,25
37,52,14
37,1,20
37,20,14
37,30,40
37,38,28
54,6,32
54,7,29
54,8,11
54,9,33
54,10,27
54,11,16
54,13,49
54,14,41
54,15,34
54,16,36
54,17,33
54,5,18
54,22,38
54,23,40
54,24,41
54,25,38
54,26,41
54,27,36
54,28,22
54,29,30
54,31,5
54,32,27
54,33,31
54,34,37
54,35,26
54,36,28
54,39,38
54,40,43
54,41,49
54,42,49
54,44,37
54,46,29
54,47,29
54,48,29
54,49,29
54,50,40
54,51,43
